,artoo,chewie,come,dont,going,good,got,help,hes,ill,im,ive,just,know,like,luke,master,oh,right,ship,sir,thats,think,time,youre
0,0.3253564004538244,0.07478602579683773,0.23906389667249678,0.29029187453088895,0.2817538782211569,0.11953194833624839,0.23504179536149,0.07684196678758824,0.11099395202651637,0.22904705840436634,0.3927478302476733,0.19230692347758274,0.20491191143356866,0.29029187453088895,0.15269803893624423,0.04268998154866014,0.08399899134539243,0.17178529380327476,0.3149397053060037,0.03415198523892811,0.030923431006474475,0.11953194833624839,0.10245595571678433,0.03415198523892811,0.14514593726544447
1,0.0,0.4607691971376206,0.24548543340975157,0.3764109978949524,0.2945825200917019,0.13092556448520085,0.327658095742308,0.06546278224260042,0.06546278224260042,0.09146648432205837,0.3436796067736522,0.14335041688725975,0.11455986892455074,0.14729126004585094,0.17378632021191087,0.16365695560650104,0.0,0.05487989059323501,0.2561061561017634,0.09819417336390063,0.0,0.11455986892455074,0.13092556448520085,0.07364563002292547,0.11455986892455074
2,0.4775392979696169,0.007100804390391359,0.07377079252726797,0.21563770123355253,0.1305175560097818,0.051072087134262444,0.021302413171174078,0.06242143983076521,0.06809611617901659,0.012686113909831822,0.2269870539300553,0.06390723951352223,0.056746763482513826,0.06809611617901659,0.057087512594243196,0.12484287966153042,0.21534010939639728,0.46304315770886145,0.050744455639327286,0.028373381741256913,0.5754808005126075,0.03972273443775968,0.08512014522377073,0.028373381741256913,0.06242143983076521
3,0.1067415162769287,0.16824325630941855,0.20167983263074368,0.4257685355537922,0.1792709623384388,0.06722661087691456,0.14020271359118214,0.20167983263074368,0.0448177405846097,0.05009651012192533,0.20167983263074368,0.0,0.11204435146152426,0.3361330543845728,0.150289530365776,0.3361330543845728,0.0,0.12524127530481333,0.10019302024385066,0.0448177405846097,0.0,0.0896354811692194,0.0896354811692194,0.0448177405846097,0.5378128870153165
4,0.0,0.0,0.1657678758325651,0.3315357516651302,0.04144196895814128,0.2072098447907064,0.0,0.08288393791628255,0.08288393791628255,0.04632312986560877,0.12432590687442384,0.05185693369369161,0.12432590687442384,0.1657678758325651,0.0,0.1657678758325651,0.6989428965836307,0.0,0.0,0.4144196895814128,0.0,0.04144196895814128,0.04144196895814128,0.2072098447907064,0.08288393791628255
5,0.0,0.0,0.14936796900411572,0.3734199225102893,0.03734199225102893,0.2240519535061736,0.0,0.14936796900411572,0.14936796900411572,0.0,0.03734199225102893,0.0,0.07468398450205786,0.1120259767530868,0.1252207363674368,0.7094978527695497,0.10496573435213323,0.08348049091162453,0.08348049091162453,0.1120259767530868,0.0,0.26139394575720254,0.1120259767530868,0.2240519535061736,0.18670996125514466
6,0.0,0.2963529894637804,0.04736667024145469,0.23683335120727345,0.09473334048290938,0.14210001072436407,0.17781179367826824,0.09473334048290938,0.14210001072436407,0.10589132090285619,0.3789333619316375,0.23708239157102431,0.23683335120727345,0.23683335120727345,0.15883698135428428,0.04736667024145469,0.0,0.10589132090285619,0.582402264965709,0.14210001072436407,0.0,0.04736667024145469,0.04736667024145469,0.18946668096581876,0.04736667024145469
7,0.1898767291388684,0.10542777990277331,0.20655728066940038,0.41039670238262443,0.29624662622321896,0.13861080676499235,0.2550672094421935,0.10599649929087651,0.11143221720322916,0.13063299528438826,0.33157879265351115,0.13263494890994063,0.17937869110763718,0.25276088292439786,0.19443050460932207,0.18753226797616615,0.11077582201828777,0.10936715884274367,0.24303813076165262,0.12502151198411077,0.22148338082192418,0.07066433286058434,0.16578939632675557,0.1168679351155818,0.1956858448446951
