,chewie,dont,going,good,im,know,like,oh,right,youre
0,0.37901152953923256,0.41669675044188714,0.4584486739693573,0.16309500368403138,0.494827391149741,0.11649643120287956,0.20834837522094357,0.10417418761047179,0.34985679649775314,0.10417418761047179
1,0.07658556864131232,0.4788903030925266,0.30107077587407377,0.1224081923941817,0.5815096537552109,0.30602048098545426,0.13682580088357904,0.2394451515462633,0.38292784320656165,0.06841290044178952
2,0.30212306249484117,0.4947848291034844,0.395898889953995,0.12072228037436883,0.13494131702822304,0.28168532087352727,0.1799217560376307,0.13494131702822304,0.0503538437491402,0.5847457071222998
3,0.03257993021481084,0.4365484702395973,0.21956090702681277,0.07810969683991452,0.32013554484237133,0.18225595929313387,0.14551615674653245,0.7566840150819687,0.13031972085924337,0.08730969404791947
4,0.4002419316273956,0.0893827385068344,0.0,0.07996430045509427,0.6256791695478408,0.15992860091018854,0.1787654770136688,0.0893827385068344,0.6003628974410934,0.0893827385068344
5,0.0,0.6859218675165177,0.0,0.6136449074964995,0.17148046687912943,0.30682245374824973,0.0,0.0,0.0,0.17148046687912943
6,0.0,0.0,0.0,0.3651756919821815,0.0,0.730351383964363,0.40818719353176325,0.40818719353176325,0.0,0.0
7,0.16448611382381617,0.5583466291253555,0.40644851106178226,0.15774079809800534,0.4603910801559949,0.2804280855075651,0.22529776262952939,0.1273422136601688,0.27414352303969364,0.19591109793872122
