,dont,going,good,got,im,know,like,right,vader,youre
0,0.086710996952412,0.0,0.086710996952412,0.086710996952412,0.6069769786668839,0.173421993904824,0.173421993904824,0.5202659817144719,0.5202659817144719,0.086710996952412
1,0.5393913018266124,0.4388974840883041,0.17033409531366708,0.18926010590407455,0.4447612488745752,0.3028161694465193,0.21764912178968573,0.23657513238009317,0.15140808472325964,0.18926010590407455
